date,time,station_name,num_bikes_available,num_docks_available,bikes_rented,bikes_returned
2024-10-06,19:50:48,6 Ave & W 34 St,20,38,2,0
2024-10-06,19:50:48,Broadway & W 58 St,15,48,2,0
2024-10-06,19:50:48,W 50 St & 10 Ave,11,37,0,0
2024-10-06,19:50:48,Broadway & W 56 St,20,95,0,0
2024-10-06,19:50:48,W 42 St & 6 Ave,27,22,2,0
2024-10-06,19:50:48,W 52 St & 11 Ave,10,35,0,1
2024-10-06,19:50:48,6 Ave & W 45 St,36,26,0,0
2024-10-06,19:50:48,W 47 St & 10 Ave,6,29,0,2
2024-10-06,19:50:48,E 39 St & Lexington Ave,14,43,1,0
2024-10-06,19:50:48,7 Ave & Central Park South,50,21,4,0
2024-10-06,19:50:48,E 43 St & Madison Ave,0,11,0,0
2024-10-06,19:50:48,W 31 St & 7 Ave,1,79,1,0
2024-10-06,19:50:48,E 40 St & 5 Ave,0,0,0,0
2024-10-06,19:50:48,W 51 St & 6 Ave,1,78,2,0
2024-10-06,19:50:48,W 54 St & 6 Ave,0,0,0,0
2024-10-06,19:50:48,W 55 St & 6 Ave,5,63,0,0
2024-10-06,19:50:48,6 Ave & W 33 St,35,35,0,0
2024-10-06,19:50:48,Broadway & W 51 St,18,54,0,0
2024-10-06,19:50:48,W 36 St & 9 Ave,5,35,0,0
2024-10-06,19:50:48,W 47 St & 9 Ave,7,45,0,1
2024-10-06,19:50:48,W 30 St & 8 Ave,28,32,1,0
2024-10-06,19:50:48,W 36 St & 7 Ave,12,21,0,0
2024-10-06,19:50:48,W 48 St &  Rockefeller Plaza,7,45,0,0
2024-10-06,19:50:48,W 53 St & 10 Ave,3,22,0,0
2024-10-06,19:50:48,Broadway & W 37 St,36,20,1,0
2024-10-06,19:50:48,9 Ave & W 45 St,18,10,2,0
2024-10-06,19:55:50,W 50 St & 9 Ave,10,11,0,3
2024-10-06,19:55:50,W 35 St & 8 Ave,15,38,3,0
2024-10-06,19:55:50,W 52 St & 5 Ave,0,0,0,0
2024-10-06,19:55:50,Broadway & W 41 St,4,49,0,0
2024-10-06,19:55:50,Broadway & W 38 St,14,47,1,0
2024-10-06,19:55:50,W 54 St & 9 Ave,0,36,1,0
2024-10-06,19:55:50,W 47 St & 6 Ave,5,52,0,0
2024-10-06,19:55:50,Broadway & W 48 St,27,72,0,1
2024-10-06,19:55:50,8 Ave & W 49 St,5,52,0,0
2024-10-06,19:55:50,E 40 St & Park Ave,1,120,1,0
2024-10-06,19:55:50,E 35 St & Madison Ave,14,35,1,0
2024-10-06,19:55:50,Broadway & W 53 St,8,69,0,3
2024-10-06,19:55:50,E 48 St & 5 Ave,0,5,0,0
2024-10-06,19:55:50,W 44 St & 5 Ave,0,0,0,0
2024-10-06,19:55:50,W 40 St & 7 Ave,32,9,0,1
2024-10-06,19:55:50,W 41 St & 8 Ave,74,15,0,0
2024-10-06,19:55:50,W 43 St & 10 Ave,51,56,0,2
2024-10-06,19:55:50,W 43 St & 6 Ave,19,41,0,2
2024-10-06,19:55:50,Central Park S & 6 Ave,46,23,0,0
2024-10-06,19:55:50,7 Ave & W 55 St,11,55,1,0
2024-10-06,19:55:50,9 Ave & W 39 St,6,25,0,0
2024-10-06,19:55:50,W 42 St & 8 Ave,21,18,0,1
2024-10-06,19:55:50,W 56 St & 8 Ave,5,25,0,1
2024-10-06,19:55:50,8 Ave & W 31 St,32,59,1,0
2024-10-06,19:55:50,W 49 St & 8 Ave,0,59,0,0
2024-10-06,19:55:50,W 45 St & 8 Ave,33,28,0,0
2024-10-06,19:55:50,8 Ave & W 52 St,4,17,0,2
2024-10-06,19:55:50,6 Ave & W 34 St,20,38,0,0
2024-10-06,19:55:50,Broadway & W 56 St,21,94,0,1
2024-10-06,19:55:50,W 42 St & Dyer Ave,6,22,1,0
2024-10-06,19:55:50,Broadway & W 58 St,17,47,0,2
2024-10-06,19:55:50,W 52 St & 6 Ave,13,45,1,0
2024-10-06,19:55:50,W 50 St & 10 Ave,13,35,0,2
2024-10-06,19:55:50,W 37 St & Broadway,3,78,0,0
2024-10-06,19:55:50,W 37 St & 5 Ave,0,10,0,0
2024-10-06,19:55:50,W 51 St & Rockefeller Plaza,5,45,0,1
2024-10-06,19:55:50,8 Ave & W 38 St,4,51,0,0
2024-10-06,19:55:50,W 56 St & 6 Ave,14,40,0,2
2024-10-06,19:55:50,Broadway & W 36 St,27,48,2,0
2024-10-06,19:55:50,E 41 St & Madison Ave (SE corner),4,83,2,0
2024-10-06,19:55:50,W 36 St & 9 Ave,5,35,0,0
2024-10-06,19:55:50,Broadway & W 51 St,19,53,0,1
2024-10-06,19:55:50,E 40 St & 5 Ave,0,0,0,0
2024-10-06,19:55:50,E 39 St & Lexington Ave,14,44,0,0
2024-10-06,19:55:50,W 47 St & 10 Ave,6,28,0,0
2024-10-06,19:55:50,6 Ave & W 33 St,30,40,5,0
2024-10-06,19:55:50,W 47 St & 9 Ave,8,44,0,1
2024-10-06,19:55:50,W 55 St & 6 Ave,4,64,1,0
2024-10-06,19:55:50,7 Ave & Central Park South,48,22,2,0
2024-10-06,19:55:50,W 30 St & 8 Ave,28,33,0,0
2024-10-06,19:55:50,W 51 St & 6 Ave,1,78,0,0
2024-10-06,19:55:50,W 52 St & 11 Ave,11,34,0,1
2024-10-06,19:55:50,6 Ave & W 45 St,35,27,1,0
2024-10-06,19:55:50,E 43 St & Madison Ave,0,11,0,0
2024-10-06,19:55:50,W 31 St & 7 Ave,1,79,0,0
2024-10-06,19:55:50,W 42 St & 6 Ave,26,24,1,0
2024-10-06,19:55:50,W 54 St & 6 Ave,0,0,0,0
2024-10-06,19:55:50,W 36 St & 7 Ave,13,20,0,1
2024-10-06,19:55:50,Broadway & W 37 St,36,20,0,0
2024-10-06,19:55:50,W 48 St &  Rockefeller Plaza,7,45,0,0
2024-10-06,19:55:50,W 53 St & 10 Ave,5,20,0,2
2024-10-06,19:55:50,9 Ave & W 45 St,19,8,0,1
2024-10-06,20:00:51,W 47 St & 6 Ave,6,52,0,1
2024-10-06,20:00:51,Broadway & W 41 St,4,49,0,0
2024-10-06,20:00:51,Broadway & W 53 St,12,65,0,4
2024-10-06,20:00:51,Broadway & W 38 St,13,48,1,0
2024-10-06,20:00:51,W 52 St & 5 Ave,0,0,0,0
2024-10-06,20:00:51,W 35 St & 8 Ave,16,38,0,1
2024-10-06,20:00:51,W 50 St & 9 Ave,13,8,0,3
2024-10-06,20:00:51,8 Ave & W 49 St,4,53,1,0
2024-10-06,20:00:51,E 48 St & 5 Ave,0,5,0,0
2024-10-06,20:00:51,Broadway & W 48 St,29,70,0,2
2024-10-06,20:00:51,W 54 St & 9 Ave,0,36,0,0
2024-10-06,20:00:51,E 40 St & Park Ave,2,119,0,1
2024-10-06,20:00:51,E 35 St & Madison Ave,14,35,0,0
2024-10-06,20:00:51,W 42 St & 8 Ave,21,17,0,0
2024-10-06,20:00:51,W 40 St & 7 Ave,31,10,1,0
2024-10-06,20:00:51,W 43 St & 6 Ave,18,42,1,0
2024-10-06,20:00:51,8 Ave & W 52 St,4,17,0,0
2024-10-06,20:00:51,W 41 St & 8 Ave,73,16,1,0
2024-10-06,20:00:51,W 43 St & 10 Ave,52,56,0,1
2024-10-06,20:00:51,9 Ave & W 39 St,6,25,0,0
2024-10-06,20:00:51,7 Ave & W 55 St,10,56,1,0
2024-10-06,20:00:51,W 44 St & 5 Ave,0,0,0,0
2024-10-06,20:00:51,W 56 St & 8 Ave,4,26,1,0
2024-10-06,20:00:51,Central Park S & 6 Ave,48,21,0,2
2024-10-06,20:00:51,W 49 St & 8 Ave,3,56,0,3
2024-10-06,20:00:51,8 Ave & W 31 St,31,59,1,0
2024-10-06,20:00:51,W 45 St & 8 Ave,31,29,2,0
2024-10-06,20:00:51,W 56 St & 6 Ave,14,39,0,0
2024-10-06,20:00:51,Broadway & W 36 St,28,48,0,1
2024-10-06,20:00:51,Broadway & W 56 St,21,94,0,0
2024-10-06,20:00:51,W 37 St & 5 Ave,0,10,0,0
2024-10-06,20:00:51,W 37 St & Broadway,3,78,0,0
2024-10-06,20:00:51,Broadway & W 58 St,17,47,0,0
2024-10-06,20:00:51,8 Ave & W 38 St,5,50,0,1
2024-10-06,20:00:51,6 Ave & W 34 St,20,38,0,0
2024-10-06,20:00:51,E 41 St & Madison Ave (SE corner),1,84,3,0
2024-10-06,20:00:51,W 51 St & Rockefeller Plaza,4,46,1,0
2024-10-06,20:00:51,W 50 St & 10 Ave,11,39,2,0
2024-10-06,20:00:51,W 42 St & Dyer Ave,6,21,0,0
2024-10-06,20:00:51,W 52 St & 6 Ave,12,46,1,0
2024-10-06,20:00:51,W 51 St & 6 Ave,1,78,0,0
2024-10-06,20:00:51,W 30 St & 8 Ave,28,33,0,0
2024-10-06,20:00:51,W 55 St & 6 Ave,4,64,0,0
2024-10-06,20:00:51,6 Ave & W 33 St,33,37,0,3
2024-10-06,20:00:51,Broadway & W 51 St,19,53,0,0
2024-10-06,20:00:51,W 36 St & 9 Ave,8,32,0,3
2024-10-06,20:00:51,7 Ave & Central Park South,50,21,0,2
2024-10-06,20:00:51,E 43 St & Madison Ave,0,11,0,0
2024-10-06,20:00:51,E 39 St & Lexington Ave,12,46,2,0
2024-10-06,20:00:51,E 40 St & 5 Ave,0,0,0,0
2024-10-06,20:00:51,W 52 St & 11 Ave,10,35,1,0
2024-10-06,20:00:51,W 47 St & 10 Ave,6,28,0,0
2024-10-06,20:00:51,W 42 St & 6 Ave,23,26,3,0
2024-10-06,20:00:51,6 Ave & W 45 St,33,29,2,0
2024-10-06,20:00:51,W 54 St & 6 Ave,0,0,0,0
2024-10-06,20:00:51,W 31 St & 7 Ave,3,77,0,2
2024-10-06,20:00:51,W 47 St & 9 Ave,8,45,0,0
2024-10-06,20:00:51,W 48 St &  Rockefeller Plaza,7,45,0,0
2024-10-06,20:00:51,W 53 St & 10 Ave,3,22,2,0
2024-10-06,20:00:51,Broadway & W 37 St,35,21,1,0
2024-10-06,20:00:51,9 Ave & W 45 St,19,8,0,0
2024-10-06,20:00:51,W 36 St & 7 Ave,13,20,0,0
2024-10-06,20:05:52,W 52 St & 5 Ave,0,0,0,0
2024-10-06,20:05:52,E 48 St & 5 Ave,0,5,0,0
2024-10-06,20:05:52,W 35 St & 8 Ave,16,38,0,0
2024-10-06,20:05:52,Broadway & W 38 St,15,46,0,2
2024-10-06,20:05:52,E 35 St & Madison Ave,15,34,0,1
2024-10-06,20:05:52,E 40 St & Park Ave,2,119,0,0
2024-10-06,20:05:52,Broadway & W 53 St,12,65,0,0
2024-10-06,20:05:52,8 Ave & W 49 St,4,53,0,0
2024-10-06,20:05:52,W 47 St & 6 Ave,6,52,0,0
2024-10-06,20:05:52,Broadway & W 48 St,28,70,1,0
2024-10-06,20:05:52,W 50 St & 9 Ave,15,6,0,2
2024-10-06,20:05:52,Broadway & W 41 St,3,50,1,0
2024-10-06,20:05:52,W 54 St & 9 Ave,2,34,0,2
2024-10-06,20:05:52,W 44 St & 5 Ave,0,0,0,0
2024-10-06,20:05:52,W 43 St & 10 Ave,52,56,0,0
2024-10-06,20:05:52,W 45 St & 8 Ave,30,30,1,0
2024-10-06,20:05:52,W 49 St & 8 Ave,3,56,0,0
2024-10-06,20:05:52,8 Ave & W 52 St,4,17,0,0
2024-10-06,20:05:52,W 41 St & 8 Ave,71,18,2,0
2024-10-06,20:05:52,Central Park S & 6 Ave,48,21,0,0
2024-10-06,20:05:52,8 Ave & W 31 St,31,58,0,0
2024-10-06,20:05:52,7 Ave & W 55 St,9,57,1,0
2024-10-06,20:05:52,W 42 St & 8 Ave,21,17,0,0
2024-10-06,20:05:52,W 43 St & 6 Ave,18,41,0,0
2024-10-06,20:05:52,9 Ave & W 39 St,6,26,0,0
2024-10-06,20:05:52,W 56 St & 8 Ave,3,28,1,0
2024-10-06,20:05:52,W 40 St & 7 Ave,31,10,0,0
2024-10-06,20:05:52,W 37 St & 5 Ave,0,10,0,0
2024-10-06,20:05:52,W 50 St & 10 Ave,11,40,0,0
2024-10-06,20:05:52,Broadway & W 58 St,16,48,1,0
2024-10-06,20:05:52,Broadway & W 56 St,22,93,0,1
2024-10-06,20:05:52,W 52 St & 6 Ave,12,46,0,0
2024-10-06,20:05:52,W 37 St & Broadway,3,78,0,0
2024-10-06,20:05:52,W 51 St & Rockefeller Plaza,5,45,0,1
2024-10-06,20:05:52,8 Ave & W 38 St,7,48,0,2
2024-10-06,20:05:52,Broadway & W 36 St,28,48,0,0
2024-10-06,20:05:52,W 42 St & Dyer Ave,7,21,0,1
2024-10-06,20:05:52,E 41 St & Madison Ave (SE corner),0,85,1,0
2024-10-06,20:05:52,6 Ave & W 34 St,19,39,1,0
2024-10-06,20:05:52,W 56 St & 6 Ave,11,42,3,0
2024-10-06,20:05:52,W 54 St & 6 Ave,0,0,0,0
2024-10-06,20:05:52,E 43 St & Madison Ave,0,11,0,0
2024-10-06,20:05:52,W 52 St & 11 Ave,10,35,0,0
2024-10-06,20:05:52,E 40 St & 5 Ave,0,0,0,0
2024-10-06,20:05:52,E 39 St & Lexington Ave,12,46,0,0
2024-10-06,20:05:52,7 Ave & Central Park South,49,21,1,0
2024-10-06,20:05:52,W 55 St & 6 Ave,3,65,1,0
2024-10-06,20:05:52,W 47 St & 10 Ave,6,28,0,0
2024-10-06,20:05:52,6 Ave & W 45 St,35,27,0,2
2024-10-06,20:05:52,Broadway & W 51 St,21,51,0,2
2024-10-06,20:05:52,W 31 St & 7 Ave,1,79,2,0
2024-10-06,20:05:52,W 36 St & 9 Ave,9,31,0,1
2024-10-06,20:05:52,W 42 St & 6 Ave,22,27,1,0
2024-10-06,20:05:52,W 30 St & 8 Ave,29,32,0,1
2024-10-06,20:05:52,W 47 St & 9 Ave,7,44,1,0
2024-10-06,20:05:52,W 51 St & 6 Ave,2,77,0,1
2024-10-06,20:05:52,6 Ave & W 33 St,32,37,1,0
2024-10-06,20:05:52,9 Ave & W 45 St,19,8,0,0
2024-10-06,20:05:52,W 48 St &  Rockefeller Plaza,7,46,0,0
2024-10-06,20:05:52,W 36 St & 7 Ave,13,20,0,0
2024-10-06,20:05:52,W 53 St & 10 Ave,3,22,0,0
2024-10-06,20:05:52,Broadway & W 37 St,35,21,0,0
2024-10-06,20:10:54,W 47 St & 6 Ave,6,52,0,0
2024-10-06,20:10:54,E 48 St & 5 Ave,0,5,0,0
2024-10-06,20:10:54,W 52 St & 5 Ave,0,0,0,0
2024-10-06,20:10:54,W 35 St & 8 Ave,14,40,2,0
2024-10-06,20:10:54,W 50 St & 9 Ave,15,6,0,0
2024-10-06,20:10:54,E 35 St & Madison Ave,14,35,1,0
2024-10-06,20:10:54,Broadway & W 38 St,15,46,0,0
2024-10-06,20:10:54,E 40 St & Park Ave,2,119,0,0
2024-10-06,20:10:54,8 Ave & W 49 St,5,52,0,1
2024-10-06,20:10:54,Broadway & W 41 St,3,50,0,0
2024-10-06,20:10:54,Broadway & W 48 St,29,69,0,1
2024-10-06,20:10:54,W 54 St & 9 Ave,1,34,1,0
2024-10-06,20:10:54,Broadway & W 53 St,10,68,2,0
2024-10-06,20:10:54,W 44 St & 5 Ave,0,0,0,0
2024-10-06,20:10:54,8 Ave & W 52 St,1,20,3,0
2024-10-06,20:10:54,W 41 St & 8 Ave,71,18,0,0
2024-10-06,20:10:54,W 42 St & 8 Ave,20,18,1,0
2024-10-06,20:10:54,W 43 St & 6 Ave,18,42,0,0
2024-10-06,20:10:54,W 45 St & 8 Ave,30,30,0,0
2024-10-06,20:10:54,8 Ave & W 31 St,31,57,0,0
2024-10-06,20:10:54,Central Park S & 6 Ave,49,20,0,1
2024-10-06,20:10:54,7 Ave & W 55 St,10,56,0,1
2024-10-06,20:10:54,9 Ave & W 39 St,5,26,1,0
2024-10-06,20:10:54,W 56 St & 8 Ave,2,28,1,0
2024-10-06,20:10:54,W 40 St & 7 Ave,30,10,1,0
2024-10-06,20:10:54,W 43 St & 10 Ave,51,57,1,0
2024-10-06,20:10:54,W 49 St & 8 Ave,0,59,3,0
2024-10-06,20:10:54,W 42 St & Dyer Ave,6,22,1,0
2024-10-06,20:10:54,6 Ave & W 34 St,21,37,0,2
2024-10-06,20:10:54,W 56 St & 6 Ave,10,43,1,0
2024-10-06,20:10:54,Broadway & W 58 St,17,47,0,1
2024-10-06,20:10:54,Broadway & W 56 St,23,92,0,1
2024-10-06,20:10:54,W 50 St & 10 Ave,11,40,0,0
2024-10-06,20:10:54,8 Ave & W 38 St,7,48,0,0
2024-10-06,20:10:54,W 37 St & Broadway,3,78,0,0
2024-10-06,20:10:54,W 52 St & 6 Ave,11,47,1,0
2024-10-06,20:10:54,E 41 St & Madison Ave (SE corner),0,85,0,0
2024-10-06,20:10:54,W 51 St & Rockefeller Plaza,5,45,0,0
2024-10-06,20:10:54,W 37 St & 5 Ave,0,10,0,0
2024-10-06,20:10:54,Broadway & W 36 St,28,48,0,0
2024-10-06,20:10:54,E 43 St & Madison Ave,0,11,0,0
2024-10-06,20:10:54,W 55 St & 6 Ave,3,65,0,0
2024-10-06,20:10:54,E 40 St & 5 Ave,0,0,0,0
2024-10-06,20:10:54,W 54 St & 6 Ave,0,0,0,0
2024-10-06,20:10:54,Broadway & W 51 St,21,51,0,0
2024-10-06,20:10:54,W 36 St & 9 Ave,9,31,0,0
2024-10-06,20:10:54,W 51 St & 6 Ave,2,77,0,0
2024-10-06,20:10:54,W 30 St & 8 Ave,28,33,1,0
2024-10-06,20:10:54,W 47 St & 10 Ave,7,28,0,1
2024-10-06,20:10:54,6 Ave & W 45 St,33,28,2,0
2024-10-06,20:10:54,W 52 St & 11 Ave,7,37,3,0
2024-10-06,20:10:54,7 Ave & Central Park South,49,22,0,0
2024-10-06,20:10:54,E 39 St & Lexington Ave,11,47,1,0
2024-10-06,20:10:54,6 Ave & W 33 St,30,39,2,0
2024-10-06,20:10:54,W 31 St & 7 Ave,0,80,1,0
2024-10-06,20:10:54,W 47 St & 9 Ave,7,47,0,0
2024-10-06,20:10:54,W 42 St & 6 Ave,20,29,2,0
2024-10-06,20:10:54,W 48 St &  Rockefeller Plaza,6,46,1,0
2024-10-06,20:10:54,Broadway & W 37 St,34,22,1,0
2024-10-06,20:10:54,W 53 St & 10 Ave,4,22,0,1
2024-10-06,20:10:54,W 36 St & 7 Ave,12,21,1,0
2024-10-06,20:10:54,9 Ave & W 45 St,18,10,1,0
2024-10-06,20:15:55,W 35 St & 8 Ave,14,40,0,0
2024-10-06,20:15:55,W 52 St & 5 Ave,0,0,0,0
2024-10-06,20:15:55,Broadway & W 48 St,31,68,0,2
2024-10-06,20:15:55,Broadway & W 38 St,13,48,2,0
2024-10-06,20:15:55,W 54 St & 9 Ave,1,33,0,0
2024-10-06,20:15:55,E 35 St & Madison Ave,14,35,0,0
2024-10-06,20:15:55,E 48 St & 5 Ave,0,5,0,0
2024-10-06,20:15:55,E 40 St & Park Ave,1,120,1,0
2024-10-06,20:15:55,W 47 St & 6 Ave,6,52,0,0
2024-10-06,20:15:55,Broadway & W 53 St,8,69,2,0
2024-10-06,20:15:55,8 Ave & W 49 St,6,51,0,1
2024-10-06,20:15:55,W 50 St & 9 Ave,13,8,2,0
2024-10-06,20:15:55,Broadway & W 41 St,3,50,0,0
2024-10-06,20:15:55,W 41 St & 8 Ave,71,18,0,0
2024-10-06,20:15:55,W 40 St & 7 Ave,31,10,0,1
2024-10-06,20:15:55,W 43 St & 6 Ave,18,42,0,0
2024-10-06,20:15:55,W 44 St & 5 Ave,0,0,0,0
2024-10-06,20:15:55,W 56 St & 8 Ave,2,28,0,0
2024-10-06,20:15:55,9 Ave & W 39 St,4,27,1,0
2024-10-06,20:15:55,W 42 St & 8 Ave,20,18,0,0
2024-10-06,20:15:55,8 Ave & W 31 St,29,59,2,0
2024-10-06,20:15:55,Central Park S & 6 Ave,50,19,0,1
2024-10-06,20:15:55,7 Ave & W 55 St,8,58,2,0
2024-10-06,20:15:55,W 49 St & 8 Ave,0,59,0,0
2024-10-06,20:15:55,W 45 St & 8 Ave,30,30,0,0
2024-10-06,20:15:55,W 43 St & 10 Ave,51,57,0,0
2024-10-06,20:15:55,8 Ave & W 52 St,1,20,0,0
2024-10-06,20:15:55,W 50 St & 10 Ave,14,37,0,3
2024-10-06,20:15:55,Broadway & W 56 St,23,92,0,0
2024-10-06,20:15:55,Broadway & W 58 St,17,47,0,0
2024-10-06,20:15:55,W 51 St & Rockefeller Plaza,5,45,0,0
2024-10-06,20:15:55,W 37 St & 5 Ave,0,10,0,0
2024-10-06,20:15:55,W 52 St & 6 Ave,11,47,0,0
2024-10-06,20:15:55,Broadway & W 36 St,32,44,0,4
2024-10-06,20:15:55,W 37 St & Broadway,3,78,0,0
2024-10-06,20:15:55,8 Ave & W 38 St,8,48,0,1
2024-10-06,20:15:55,W 56 St & 6 Ave,10,43,0,0
2024-10-06,20:15:55,6 Ave & W 34 St,20,38,1,0
2024-10-06,20:15:55,W 42 St & Dyer Ave,7,20,0,1
2024-10-06,20:15:55,E 41 St & Madison Ave (SE corner),0,85,0,0
2024-10-06,20:15:55,W 47 St & 10 Ave,11,24,0,4
2024-10-06,20:15:55,7 Ave & Central Park South,48,23,1,0
2024-10-06,20:15:55,W 42 St & 6 Ave,20,29,0,0
2024-10-06,20:15:55,E 39 St & Lexington Ave,12,46,0,1
2024-10-06,20:15:55,W 52 St & 11 Ave,7,37,0,0
2024-10-06,20:15:55,E 43 St & Madison Ave,0,11,0,0
2024-10-06,20:15:55,E 40 St & 5 Ave,0,0,0,0
2024-10-06,20:15:55,W 55 St & 6 Ave,3,65,0,0
2024-10-06,20:15:55,W 54 St & 6 Ave,0,0,0,0
2024-10-06,20:15:55,Broadway & W 51 St,20,52,1,0
2024-10-06,20:15:55,6 Ave & W 45 St,30,31,3,0
2024-10-06,20:15:55,W 47 St & 9 Ave,5,47,2,0
2024-10-06,20:15:55,W 36 St & 9 Ave,11,29,0,2
2024-10-06,20:15:55,W 31 St & 7 Ave,1,79,0,1
2024-10-06,20:15:55,W 51 St & 6 Ave,2,77,0,0
2024-10-06,20:15:55,6 Ave & W 33 St,31,38,0,1
2024-10-06,20:15:55,W 30 St & 8 Ave,30,31,0,2
2024-10-06,20:15:55,W 48 St &  Rockefeller Plaza,6,46,0,0
2024-10-06,20:15:55,W 53 St & 10 Ave,5,22,0,1
2024-10-06,20:15:55,Broadway & W 37 St,33,23,1,0
2024-10-06,20:15:55,9 Ave & W 45 St,15,10,3,0
2024-10-06,20:15:55,W 36 St & 7 Ave,11,22,1,0
2024-10-06,20:20:57,E 48 St & 5 Ave,0,5,0,0
2024-10-06,20:20:57,E 35 St & Madison Ave,14,35,0,0
2024-10-06,20:20:57,W 47 St & 6 Ave,6,52,0,0
2024-10-06,20:20:57,Broadway & W 41 St,2,51,1,0
2024-10-06,20:20:57,E 40 St & Park Ave,1,120,0,0
2024-10-06,20:20:57,W 35 St & 8 Ave,14,40,0,0
2024-10-06,20:20:57,Broadway & W 38 St,14,47,0,1
2024-10-06,20:20:57,Broadway & W 53 St,8,69,0,0
2024-10-06,20:20:57,W 52 St & 5 Ave,0,0,0,0
2024-10-06,20:20:57,W 50 St & 9 Ave,12,9,1,0
2024-10-06,20:20:57,W 54 St & 9 Ave,0,34,1,0
2024-10-06,20:20:57,8 Ave & W 49 St,6,51,0,0
2024-10-06,20:20:57,Broadway & W 48 St,28,71,3,0
2024-10-06,20:20:57,W 45 St & 8 Ave,29,31,1,0
2024-10-06,20:20:57,W 49 St & 8 Ave,0,59,0,0
2024-10-06,20:20:57,W 44 St & 5 Ave,0,0,0,0
2024-10-06,20:20:57,W 42 St & 8 Ave,20,18,0,0
2024-10-06,20:20:57,W 40 St & 7 Ave,31,10,0,0
2024-10-06,20:20:57,9 Ave & W 39 St,5,26,0,1
2024-10-06,20:20:57,W 41 St & 8 Ave,71,18,0,0
2024-10-06,20:20:57,W 43 St & 6 Ave,18,42,0,0
2024-10-06,20:20:57,8 Ave & W 31 St,27,62,2,0
2024-10-06,20:20:57,W 43 St & 10 Ave,51,57,0,0
2024-10-06,20:20:57,7 Ave & W 55 St,8,58,0,0
2024-10-06,20:20:57,Central Park S & 6 Ave,50,19,0,0
2024-10-06,20:20:57,8 Ave & W 52 St,1,19,0,0
2024-10-06,20:20:57,W 56 St & 8 Ave,2,28,0,0
2024-10-06,20:20:57,W 56 St & 6 Ave,9,44,1,0
2024-10-06,20:20:57,6 Ave & W 34 St,18,41,2,0
2024-10-06,20:20:57,Broadway & W 56 St,23,92,0,0
2024-10-06,20:20:57,W 42 St & Dyer Ave,8,20,0,1
2024-10-06,20:20:57,Broadway & W 58 St,16,48,1,0
2024-10-06,20:20:57,8 Ave & W 38 St,7,48,1,0
2024-10-06,20:20:57,W 52 St & 6 Ave,11,46,0,0
2024-10-06,20:20:57,W 37 St & Broadway,3,78,0,0
2024-10-06,20:20:57,E 41 St & Madison Ave (SE corner),0,85,0,0
2024-10-06,20:20:57,W 51 St & Rockefeller Plaza,5,45,0,0
2024-10-06,20:20:57,Broadway & W 36 St,32,45,0,0
2024-10-06,20:20:57,W 37 St & 5 Ave,0,10,0,0
2024-10-06,20:20:57,W 50 St & 10 Ave,14,36,0,0
2024-10-06,20:20:57,E 40 St & 5 Ave,0,0,0,0
2024-10-06,20:20:57,W 54 St & 6 Ave,0,0,0,0
2024-10-06,20:20:57,6 Ave & W 33 St,32,37,0,1
2024-10-06,20:20:57,W 51 St & 6 Ave,1,78,1,0
2024-10-06,20:20:57,W 30 St & 8 Ave,29,32,1,0
2024-10-06,20:20:57,Broadway & W 51 St,20,52,0,0
2024-10-06,20:20:57,W 36 St & 9 Ave,11,29,0,0
2024-10-06,20:20:57,W 47 St & 9 Ave,5,47,0,0
2024-10-06,20:20:57,W 55 St & 6 Ave,2,66,1,0
2024-10-06,20:20:57,W 47 St & 10 Ave,10,26,1,0
2024-10-06,20:20:57,E 39 St & Lexington Ave,14,45,0,2
2024-10-06,20:20:57,7 Ave & Central Park South,47,25,1,0
2024-10-06,20:20:57,6 Ave & W 45 St,31,30,0,1
2024-10-06,20:20:57,E 43 St & Madison Ave,0,11,0,0
2024-10-06,20:20:57,W 52 St & 11 Ave,7,35,0,0
2024-10-06,20:20:57,W 31 St & 7 Ave,1,79,0,0
2024-10-06,20:20:57,W 42 St & 6 Ave,18,31,2,0
2024-10-06,20:20:57,W 53 St & 10 Ave,5,22,0,0
2024-10-06,20:20:57,Broadway & W 37 St,33,23,0,0
2024-10-06,20:20:57,9 Ave & W 45 St,16,11,0,1
2024-10-06,20:20:57,W 48 St &  Rockefeller Plaza,6,46,0,0
2024-10-06,20:20:57,W 36 St & 7 Ave,11,22,0,0
2024-10-06,20:25:58,Broadway & W 38 St,15,46,0,1
2024-10-06,20:25:58,W 52 St & 5 Ave,0,0,0,0
2024-10-06,20:25:58,W 35 St & 8 Ave,14,40,0,0
2024-10-06,20:25:58,W 54 St & 9 Ave,1,34,0,1
2024-10-06,20:25:58,E 35 St & Madison Ave,14,35,0,0
2024-10-06,20:25:58,8 Ave & W 49 St,5,52,1,0
2024-10-06,20:25:58,Broadway & W 53 St,9,68,0,1
2024-10-06,20:25:58,Broadway & W 41 St,2,51,0,0
2024-10-06,20:25:58,E 48 St & 5 Ave,0,5,0,0
2024-10-06,20:25:58,Broadway & W 48 St,27,72,1,0
2024-10-06,20:25:58,W 50 St & 9 Ave,13,8,0,1
2024-10-06,20:25:58,W 47 St & 6 Ave,6,52,0,0
2024-10-06,20:25:58,E 40 St & Park Ave,1,120,0,0
2024-10-06,20:25:58,W 42 St & 8 Ave,20,18,0,0
2024-10-06,20:25:58,Central Park S & 6 Ave,50,19,0,0
2024-10-06,20:25:58,W 40 St & 7 Ave,30,11,1,0
